code,name,标题公告,时间,文本
300250,初灵信息,300250初灵信息调研活动信息20201217.docx,2020/12/21 16:50,http://static.cninfo.com.cn/finalpage/2020-12-21/1208953660.docx
002171,楚江新材,2020年12月18日投资者关系活动记录表.docx,2020/12/21 15:34,http://static.cninfo.com.cn/finalpage/2020-12-21/1208952522.docx
300094,国联水产,300094国联水产调研活动信息20201217.docx,2020/12/21 15:32,http://static.cninfo.com.cn/finalpage/2020-12-21/1208952483.docx
300571,平治信息,300571平治信息调研活动信息20201218.docx,2020/12/21 13:48,http://static.cninfo.com.cn/finalpage/2020-12-21/1208952064.docx
000869,张 裕Ａ,000869张  裕Ａ投资者关系管理制度20201221.doc,2020/12/21 11:30,http://static.cninfo.com.cn/finalpage/2020-12-21/1208949535.doc
002498,汉缆股份,002498汉缆股份调研活动信息20201221.doc,2020/12/21 11:14,http://static.cninfo.com.cn/finalpage/2020-12-21/1208948922.doc
003019,宸展光电,2020年12月18日投资者关系活动记录表.docx,2020/12/21 10:34,http://static.cninfo.com.cn/finalpage/2020-12-21/1208947540.docx
000869,张 裕Ａ,000869张  裕Ａ投资者关系管理制度20201221.doc,2020/12/21 10:00,http://static.cninfo.com.cn/finalpage/2020-12-21/1208946513.doc
002541,鸿路钢构,2020年12月18日投资者关系活动记录表.doc,2020/12/21 9:42,http://static.cninfo.com.cn/finalpage/2020-12-21/1208945902.doc
002594,比亚迪,2020年12月16日投资者关系活动记录表（一）.DOCX,2020/12/21 9:41,http://static.cninfo.com.cn/finalpage/2020-12-21/1208945138.DOCX
002594,比亚迪,2020年12月17日投资者关系活动记录表.docx,2020/12/21 9:18,http://static.cninfo.com.cn/finalpage/2020-12-21/1208945251.docx
002594,比亚迪,2020年12月16日投资者关系活动记录表（二）.docx,2020/12/21 9:18,http://static.cninfo.com.cn/finalpage/2020-12-21/1208945212.docx
300776,帝尔激光,2020年12月17日-2020年12月19日投资者关系活动记录表.docx,2020/12/20 19:08,http://static.cninfo.com.cn/finalpage/2020-12-20/1208942076.docx
300390,天华超净,300390天华超净调研活动信息20201220.docx,2020/12/20 15:26,http://static.cninfo.com.cn/finalpage/2020-12-20/1208941933.docx
300188,美亚柏科,2020年12月17日投资者关系活动记录表.pdf,2020/12/20 14:42,http://static.cninfo.com.cn/finalpage/2020-12-20/1208941905.pdf
002756,永兴材料,2020年12月17日投资者关系活动记录表.docx,2020/12/19 12:16,http://static.cninfo.com.cn/finalpage/2020-12-19/1208941863.docx
002429,兆驰股份,002429兆驰股份调研活动信息20201218.pdf,2020/12/18 22:30,http://static.cninfo.com.cn/finalpage/2020-12-18/1208941861.pdf
002930,宏川智慧,2020年12月18日投资者关系活动记录表.DOCX,2020/12/18 21:24,http://static.cninfo.com.cn/finalpage/2020-12-18/1208941851.DOCX
300423,昇辉科技,2020年12月18日投资者关系活动登记表.DOCX,2020/12/18 21:24,http://static.cninfo.com.cn/finalpage/2020-12-18/1208941767.DOCX
300296,利亚德,2020年12月17日投资者关系活动记录表.DOCX,2020/12/18 21:24,http://static.cninfo.com.cn/finalpage/2020-12-18/1208941744.DOCX
300296,利亚德,2020年12月17日投资者关系活动记录表.DOCX,2020/12/18 21:24,http://static.cninfo.com.cn/finalpage/2020-12-18/1208941740.DOCX
002004,华邦健康,002004华邦健康调研活动信息20201218.DOC,2020/12/18 21:24,http://static.cninfo.com.cn/finalpage/2020-12-18/1208941378.DOC
002930,宏川智慧,2020年12月17日投资者关系活动记录表.docx,2020/12/18 20:54,http://static.cninfo.com.cn/finalpage/2020-12-18/1208941849.docx
002353,杰瑞股份,2020年12月18日投资者关系活动记录表.docx,2020/12/18 20:12,http://static.cninfo.com.cn/finalpage/2020-12-18/1208941704.docx
002008,大族激光,大族激光：2020年12月18日投资者关系活动记录表.DOC,2020/12/18 19:53,http://static.cninfo.com.cn/finalpage/2020-12-18/1208940598.DOC
000906,浙商中拓,2020-06 浙商中拓：2020年12月17日投资者关系活动记录表.docx,2020/12/18 19:22,http://static.cninfo.com.cn/finalpage/2020-12-18/1208941412.docx
300699,光威复材,2020年12月17日投资者关系活动记录表.docx,2020/12/18 17:54,http://static.cninfo.com.cn/finalpage/2020-12-18/1208940868.docx
002906,华阳集团,002906华阳集团投资者关系管理档案20201217(2).doc,2020/12/18 17:51,http://static.cninfo.com.cn/finalpage/2020-12-18/1208940839.doc
002906,华阳集团,002906华阳集团投资者关系管理档案20201217(1).doc,2020/12/18 17:50,http://static.cninfo.com.cn/finalpage/2020-12-18/1208940838.doc
300404,博济医药,300404博济医药投资者关系管理制度20201217.doc,2020/12/18 17:50,http://static.cninfo.com.cn/finalpage/2020-12-18/1208940837.doc
002791,坚朗五金,2020年12月17日投资者关系活动记录表.docx,2020/12/18 17:44,http://static.cninfo.com.cn/finalpage/2020-12-18/1208940781.docx
002179,中航光电,002179中航光电调研活动信息20201218.doc,2020/12/18 17:16,http://static.cninfo.com.cn/finalpage/2020-12-18/1208940582.doc
002642,荣联科技,2020年12月17日投资者关系活动记录表.docx,2020/12/18 17:12,http://static.cninfo.com.cn/finalpage/2020-12-18/1208940529.docx
300499,高澜股份,高澜股份：2020年12月17日投资者关系活动记录表.docx,2020/12/18 16:56,http://static.cninfo.com.cn/finalpage/2020-12-18/1208940438.docx
300855,图南股份,300855图南股份调研活动信息20201218.docx,2020/12/18 16:36,http://static.cninfo.com.cn/finalpage/2020-12-18/1208940148.docx
300855,图南股份,300855图南股份调研活动信息20201218.docx,2020/12/18 16:36,http://static.cninfo.com.cn/finalpage/2020-12-18/1208940147.docx
000555,神州信息,000555神州信息调研活动信息20201217.pdf,2020/12/18 15:32,http://static.cninfo.com.cn/finalpage/2020-12-18/1208939793.pdf
000538,云南白药,2020年12月16日调研活动附件之投资者调研会议记录.docx,2020/12/18 15:10,http://static.cninfo.com.cn/finalpage/2020-12-18/1208939656.docx
000538,云南白药,2020年12月16日投资者关系活动记录表.docx,2020/12/18 15:10,http://static.cninfo.com.cn/finalpage/2020-12-18/1208939655.docx
002085,万丰奥威,2020年12月17日投资者关系活动记录表.doc,2020/12/18 15:00,http://static.cninfo.com.cn/finalpage/2020-12-18/1208939618.doc
300223,北京君正,300223北京君正调研活动信息20201218.pdf,2020/12/18 14:26,http://static.cninfo.com.cn/finalpage/2020-12-18/1208939576.pdf
002859,洁美科技,2020年12月14日-12月17日投资者关系活动记录表.DOC,2020/12/18 14:04,http://static.cninfo.com.cn/finalpage/2020-12-18/1208939524.DOC
002860,星帅尔,2020年12月17日投资者关系活动记录表.docx,2020/12/18 12:54,http://static.cninfo.com.cn/finalpage/2020-12-18/1208939298.docx
002541,鸿路钢构,2020年12月17日投资者关系活动记录表.doc,2020/12/18 10:40,http://static.cninfo.com.cn/finalpage/2020-12-18/1208936611.doc
002254,泰和新材,2020年12月17日投资者关系活动记录表.pdf,2020/12/18 10:28,http://static.cninfo.com.cn/finalpage/2020-12-18/1208936005.pdf
002326,永太科技,2020年12月17日投资者关系活动记录表.doc,2020/12/18 8:44,http://static.cninfo.com.cn/finalpage/2020-12-18/1208930824.doc
300122,智飞生物,智飞生物投资者关系活动记录表.PDF,2020/12/17 21:29,http://static.cninfo.com.cn/finalpage/2020-12-17/1208928780.PDF
002840,华统股份,2020年12月16日投资者关系活动记录表.DOC,2020/12/17 21:03,http://static.cninfo.com.cn/finalpage/2020-12-17/1208928726.DOC
300884,狄耐克,300884狄耐克调研活动信息20201216.doc,2020/12/17 20:10,http://static.cninfo.com.cn/finalpage/2020-12-17/1208928744.doc
002432,九安医疗,002432九安医疗业绩说明会、路演活动信息20201217.DOCX,2020/12/17 19:59,http://static.cninfo.com.cn/finalpage/2020-12-17/1208928315.DOCX
300083,创世纪,2020年12月16日投资者关系活动记录表.DOC,2020/12/17 19:59,http://static.cninfo.com.cn/finalpage/2020-12-17/1208927862.DOC
300705,九典制药,300705九典制药调研活动信息20201217.doc,2020/12/17 19:56,http://static.cninfo.com.cn/finalpage/2020-12-17/1208928721.doc
002139,拓邦股份,002139拓邦股份调研活动信息20201217.doc,2020/12/17 19:46,http://static.cninfo.com.cn/finalpage/2020-12-17/1208928681.doc
002585,双星新材,002585双星新材调研活动信息20201217.docx,2020/12/17 19:24,http://static.cninfo.com.cn/finalpage/2020-12-17/1208928646.docx
300733,西菱动力,300733西菱动力调研活动信息20201217.docx,2020/12/17 18:26,http://static.cninfo.com.cn/finalpage/2020-12-17/1208928276.docx
000338,潍柴动力,2020年12月15日投资者关系活动记录表.DOC,2020/12/17 18:20,http://static.cninfo.com.cn/finalpage/2020-12-17/1208928233.DOC
002801,微光股份,2020年12月15日、16日投资者关系活动记录表.doc,2020/12/17 18:04,http://static.cninfo.com.cn/finalpage/2020-12-17/1208928131.doc
300582,英飞特,2020年12月15日投资者关系活动记录表.docx,2020/12/17 17:58,http://static.cninfo.com.cn/finalpage/2020-12-17/1208928058.docx
000875,吉电股份,000875吉电股份调研活动信息20201217.docx,2020/12/17 17:48,http://static.cninfo.com.cn/finalpage/2020-12-17/1208927976.docx
002202,金风科技,2020年12月17日投资者关系活动记录表（二）.doc,2020/12/17 17:23,http://static.cninfo.com.cn/finalpage/2020-12-17/1208927846.doc
002202,金风科技,2020年12月17日投资者关系活动记录表（一）.doc,2020/12/17 17:23,http://static.cninfo.com.cn/finalpage/2020-12-17/1208927845.doc
300578,会畅通讯,300578会畅通讯调研活动信息20201217.docx,2020/12/17 17:14,http://static.cninfo.com.cn/finalpage/2020-12-17/1208927799.docx
300234,开尔新材,2020年12月16日投资者关系活动记录表.docx,2020/12/17 16:58,http://static.cninfo.com.cn/finalpage/2020-12-17/1208927662.docx
000513,丽珠集团,2020年12月16日投资者关系活动记录表.doc,2020/12/17 16:50,http://static.cninfo.com.cn/finalpage/2020-12-17/1208927592.doc
002982,湘佳股份,002982湘佳股份调研活动信息20201217.docx,2020/12/17 16:48,http://static.cninfo.com.cn/finalpage/2020-12-17/1208927591.docx
002791,坚朗五金,2020年12月15日投资者关系活动记录表.docx,2020/12/17 16:40,http://static.cninfo.com.cn/finalpage/2020-12-17/1208927526.docx
002050,三花智控,2020年12月16-17日投资者关系活动记录表.docx,2020/12/17 16:28,http://static.cninfo.com.cn/finalpage/2020-12-17/1208927382.docx
002756,永兴材料,2020年12月16日投资者关系活动记录表.docx,2020/12/17 16:06,http://static.cninfo.com.cn/finalpage/2020-12-17/1208927292.docx
002773,康弘药业,2020年12月15日投资者关系活动记录表.DOCX,2020/12/17 16:03,http://static.cninfo.com.cn/finalpage/2020-12-17/1208927101.DOCX
300328,宜安科技,300328宜安科技调研活动信息20201217.DOC,2020/12/17 16:03,http://static.cninfo.com.cn/finalpage/2020-12-17/1208926792.DOC
002999,天禾股份,002999天禾股份调研活动信息20201217.docx,2020/12/17 15:50,http://static.cninfo.com.cn/finalpage/2020-12-17/1208927165.docx
300415,伊之密,2020年12月16日投资者关系活动记录表.docx,2020/12/17 15:42,http://static.cninfo.com.cn/finalpage/2020-12-17/1208927151.docx
300223,北京君正,300223北京君正调研活动信息20201217.pdf,2020/12/17 15:42,http://static.cninfo.com.cn/finalpage/2020-12-17/1208927150.pdf
300848,美瑞新材,2020年12月16日投资者关系活动记录表.docx,2020/12/17 12:22,http://static.cninfo.com.cn/finalpage/2020-12-17/1208926049.docx
002055,得润电子,2020年12月16日投资者关系活动记录表.docx,2020/12/17 11:34,http://static.cninfo.com.cn/finalpage/2020-12-17/1208925700.docx
002127,南极电商,2020年12月15日投资者关系活动记录表.DOCX,2020/12/17 11:28,http://static.cninfo.com.cn/finalpage/2020-12-17/1208925636.DOCX
300545,联得装备,联得装备：2020年12月16日投资者关系活动记录表.docx,2020/12/17 11:24,http://static.cninfo.com.cn/finalpage/2020-12-17/1208925642.docx
300124,汇川技术,2020年12月1日-12月15日投资者关系活动记录表.doc,2020/12/17 10:28,http://static.cninfo.com.cn/finalpage/2020-12-17/1208924783.doc
300802,矩子科技,300802矩子科技调研活动信息20201216.DOCX,2020/12/16 23:59,http://static.cninfo.com.cn/finalpage/2020-12-16/1208919619.DOCX
000656,金科股份,000656金科股份发展战略规划说明会20201216.DOCX,2020/12/16 20:37,http://static.cninfo.com.cn/finalpage/2020-12-16/1208919261.DOCX
000513,丽珠集团,2020年12月14日投资者关系活动记录表.DOC,2020/12/16 20:37,http://static.cninfo.com.cn/finalpage/2020-12-16/1208918910.DOC
300296,利亚德,2020年12月15日投资者关系活动记录表.DOCX,2020/12/16 20:37,http://static.cninfo.com.cn/finalpage/2020-12-16/1208918529.DOCX
002192,*ST融捷,002192*ST融捷调研活动信息20201216.doc,2020/12/16 17:50,http://static.cninfo.com.cn/finalpage/2020-12-16/1208918617.doc
300739,明阳电路,300739明阳电路业绩说明会、路演活动等20201216.docx,2020/12/16 17:46,http://static.cninfo.com.cn/finalpage/2020-12-16/1208918603.docx
002853,皮阿诺,2020年12月14日投资者关系活动记录表.pdf,2020/12/16 17:42,http://static.cninfo.com.cn/finalpage/2020-12-16/1208918555.pdf
002677,浙江美大,2020年12月15日投资者关系活动记录表.doc,2020/12/16 16:48,http://static.cninfo.com.cn/finalpage/2020-12-16/1208918215.doc
300892,品渥食品,2020年12月15日投资者关系活动记录表.doc,2020/12/16 16:40,http://static.cninfo.com.cn/finalpage/2020-12-16/1208918174.doc
002084,海鸥住工,2020年12月16日投资者关系活动记录表.docx,2020/12/16 15:58,http://static.cninfo.com.cn/finalpage/2020-12-16/1208918071.docx
002590,万安科技,002590万安科技投资者关系管理档案20201216.doc,2020/12/16 15:50,http://static.cninfo.com.cn/finalpage/2020-12-16/1208918052.doc
300082,奥克股份,300082奥克股份调研活动信息20201216.doc,2020/12/16 15:32,http://static.cninfo.com.cn/finalpage/2020-12-16/1208917755.doc
002214,大立科技,002214大立科技投资者关系管理档案20201215.docx,2020/12/16 12:46,http://static.cninfo.com.cn/finalpage/2020-12-16/1208917240.docx
002372,伟星新材,2020年12月11日投资者关系活动记录表.docx,2020/12/16 10:44,http://static.cninfo.com.cn/finalpage/2020-12-16/1208916641.docx
002106,莱宝高科,002106莱宝高科投资者关系管理档案20201211.DOC,2020/12/15 20:16,http://static.cninfo.com.cn/finalpage/2020-12-15/1208912018.DOC
002068,黑猫股份,002068黑猫股份调研活动信息20201215.DOCX,2020/12/15 20:16,http://static.cninfo.com.cn/finalpage/2020-12-15/1208910150.DOCX
002683,宏大爆破,002683宏大爆破调研活动信息20201215.doc,2020/12/15 19:06,http://static.cninfo.com.cn/finalpage/2020-12-15/1208911936.doc
002825,纳尔股份,002825纳尔股份调研活动信息20201215.doc,2020/12/15 18:08,http://static.cninfo.com.cn/finalpage/2020-12-15/1208911426.doc
002153,石基信息,2020年12月11日投资者关系活动记录表.docx,2020/12/15 18:02,http://static.cninfo.com.cn/finalpage/2020-12-15/1208911377.docx
002594,比亚迪,2020年12月15日投资者关系活动记录表.docx,2020/12/15 17:28,http://static.cninfo.com.cn/finalpage/2020-12-15/1208911112.docx
002055,得润电子,2020年12月15日投资者关系活动记录表.docx,2020/12/15 17:12,http://static.cninfo.com.cn/finalpage/2020-12-15/1208910978.docx
002084,海鸥住工,2020年12月15日投资者关系活动记录表.docx,2020/12/15 16:52,http://static.cninfo.com.cn/finalpage/2020-12-15/1208910802.docx
300314,戴维医疗,300314戴维医疗调研活动信息20201215.DOC,2020/12/15 16:09,http://static.cninfo.com.cn/finalpage/2020-12-15/1208910485.DOC
002522,浙江众成,002522浙江众成业绩说明会、路演活动信息20201215.doc,2020/12/15 15:28,http://static.cninfo.com.cn/finalpage/2020-12-15/1208909609.doc
300912,凯龙高科,300912凯龙高科调研活动信息20201215.docx,2020/12/15 14:40,http://static.cninfo.com.cn/finalpage/2020-12-15/1208909455.docx
002463,沪电股份,2020年12月14日投资者关系活动记录表.doc,2020/12/15 13:52,http://static.cninfo.com.cn/finalpage/2020-12-15/1208909290.doc
300916,朗特智能,300916朗特智能调研活动信息20201215.PDF,2020/12/15 13:38,http://static.cninfo.com.cn/finalpage/2020-12-15/1208908914.PDF
300296,利亚德,2020年12月14日投资者关系活动记录表.docx,2020/12/15 12:50,http://static.cninfo.com.cn/finalpage/2020-12-15/1208908997.docx
300009,安科生物,300009安科生物调研活动信息20201215.doc,2020/12/15 11:26,http://static.cninfo.com.cn/finalpage/2020-12-15/1208908659.doc
002887,绿茵生态,002887绿茵生态调研活动信息20201215.doc,2020/12/15 11:22,http://static.cninfo.com.cn/finalpage/2020-12-15/1208908658.doc
002541,鸿路钢构,2020年12月14日投资者关系活动记录表.doc,2020/12/15 11:18,http://static.cninfo.com.cn/finalpage/2020-12-15/1208908512.doc
